country_iso,university_name,website,country_name
MY,"Institute of Teachers Education, Melaka ",http://www.ippm.edu.my/,Malaysia
MY,"Institute of Teachers Education, Penang",http://www.i4p.edu.my/,Malaysia
MY,"Institute of Teachers Education, Perlis",http://www.ipgperlis.edu.my/,Malaysia
MY,"Institute of Teachers Education, Perlis",http://www.ipgperlis.edu.my/,Malaysia
MY,"Institute of Teachers Education, Raja Melewar",http://www.iprm.edu.my/,Malaysia
MY,"Institute of Teachers Education, Rajang",http://www.ipgkrajang.edu.my/,Malaysia
MY,"Institute of Teachers Education, Sarawak",http://www.ipsmiri.edu.my/,Malaysia
MY,"Institute of Teachers Education, Sultan Abdul Halim",http://www.ipsah.edu.my/,Malaysia
MY,"Institute of Teachers Education, Sultan Mizan",http://www.ipgmksm.edu.my/,Malaysia
MY,"Institute of Teachers Education, Tawau",http://www.ipgmtawau.edu.my/,Malaysia
MY,"Institute of Teachers Education, Technical Education ",http://www.ipteknik.edu.my/,Malaysia
MY,"Institute of Teachers Education, Temenggong Ibrahim",http://www.ipgkti.edu.my/,Malaysia
MY,"Institute of Teachers Education, Tengku Ampuan Afzan",http://www.iptaa.edu.my/,Malaysia
MY,"Institute of Teachers Education, Tuanku Bainun",http://www.iptb.edu.my/,Malaysia
MY,"Institute of Teachers Education, Tun Hussein Onn",http://www.iptho.edu.my/,Malaysia
MY,Institut Prima Bestari - Pine Academy,http://www.pine.edu.my/,Malaysia
MY,International Islamic College,http://www.iic.edu.my/,Malaysia
MY,International Islamic College of Penang,http://www.kitab.edu.my/,Malaysia
MY,International Islamic University,http://www.iiu.edu.my/,Malaysia
MY,International Medical University,http://www.imu.edu.my/,Malaysia
MY,International University College of Nursing (IUCN),http://www.iucn.edu.my/,Malaysia
MY,International University College of Technology Twintech (IUCTT),http://www.iuctt.edu.my/,Malaysia
MY,Islamic College for Sciences and Technologies,http://www.kist.edu.my/,Malaysia
MY,Johore Bharu Primeir Polytechnic,http://www.polijb.edu.my/,Malaysia
MY,KBU International College,http://www.kbu.edu.my/,Malaysia
MY,KDU College Sdn Bhd,http://www.kdu.edu.my/,Malaysia
MY,Kolej Universiti Insaniah,http://www.kuin.edu.my/,Malaysia
MY,Kota Bharu Polytechnic,http://www.pkb.edu.my/,Malaysia
MY,Kota Kinabalu Polytechnic,http://www.pkksabah.edu.my/,Malaysia
MY,Kuala Lumpur Infrastructure University College,http://www.kliuc.edu.my/,Malaysia
MY,Kuala Lumpur Metropolitan University,http://www.klmu.edu.my/,Malaysia
MY,Kuala Terengganu City Polytechnic,http://www.pkkt.edu.my/,Malaysia
MY,Kuching Polytechnic,http://www.poliku.edu.my/,Malaysia
MY,Limkokwing University College of Creative Technology,http://www.limkokwing.edu.my/,Malaysia
MY,Linton University College,http://www.linton.edu.my/,Malaysia
MY,Mahsa University College for Health and Medical Science,http://www.mahsa.edu.my/,Malaysia
MY,Malaysia University of Science and Technology (MUST),http://www.must.edu.my/,Malaysia
MY,Management and Science University,http://www.msu.edu.my/,Malaysia
MY,Mara Poly-Tech College,http://www.kptm.edu.my/,Malaysia
MY,Melaka City Polytechnic,http://www.polimelaka.edu.my/,Malaysia
MY,Melaka Islamic University College,http://www.kuim.edu.my/,Malaysia
MY,Merlimau Polytechnic,http://www.pmm.edu.my/,Malaysia
MY,"Monash University, Malaysia Campus",http://www.monash.edu.my/,Malaysia
MY,Muadzam Shah Polytechnic,http://www.polimuadzam.edu.my/,Malaysia
MY,Multimedia University,http://www.mmu.edu.my/,Malaysia
MY,Murni Nursing College,http://www.murni.edu.my/,Malaysia
MY,"Newcastle University, Medicine Malaysia ",http://numed.ncl.ac.uk/,Malaysia
MY,Nilai University College,http://www.nilai.edu.my/,Malaysia
MY,Olympia College,http://www.olympia.edu.my/,Malaysia
MY,Open University Malaysia,http://www.oum.edu.my/,Malaysia
MY,Penang International Dental College,http://www.pidc.edu.my/,Malaysia
MY,Perak Islamic College,http://www.kiperak.edu.my/,Malaysia
MY,Perdana University,http://www.perdanauniversity.edu.my/,Malaysia
MY,Perlis Islamic Higher Learning Institute,http://www.iptips.edu.my/,Malaysia
MY,Petronas Technology University,http://www.utp.edu.my/,Malaysia
MY,Port Dickson Polytechnic,http://www.polipd.edu.my/,Malaysia
MY,Primier International University Perak,http://www.piup.edu.my/,Malaysia
MY,PTPL College,http://www.ptpl.edu.my/,Malaysia
MY,PTPL College,http://www.ptpl.edu.my/,Malaysia
MY,Raffles University,http://www.raffles-university.edu.my/,Malaysia
MY,Saito College,http://www.saito.edu.my/,Malaysia
MY,Seberang Perai Polytechnic,http://www.psp.edu.my/,Malaysia
MY,Segi University College,http://www.segi.edu.my/,Malaysia
MY,Selangor Islamic University College,http://www.kuis.edu.my/,Malaysia
MY,Shahputra College,http://www.kolejshahputra.edu.my/,Malaysia
MY,Sultan Abdul Halim Muadzam Shah Polytechnic,http://www.polimas.edu.my/,Malaysia
MY,Sultanah Bahiyah Polytechnic,http://www.ptsb.edu.my/,Malaysia
MY,Sultan Ahmad Shah Islamic College,http://www.kipsas.edu.my/,Malaysia
MY,Sultan Azlan Shah Polytechnic,http://www.psas.edu.my/,Malaysia
MY,Sultan Haji Ahmad Shah Polytechnic,http://www.polisas.edu.my/,Malaysia
MY,Sultan Idris Shah Polytechnic,http://www.psis.edu.my/,Malaysia
MY,Sultan Ismail Petra International Islamic College,http://www.kias.edu.my/,Malaysia
MY,Sultan Mizan Zainal Abidin Polytechnic,http://www.psmza.edu.my/,Malaysia
MY,Sultan Salahuddin Abdul Aziz Shah Polytechnic,http://www.psa.edu.my/,Malaysia
MY,Sunway University College,http://www.sunway.edu.my/,Malaysia
MY,"Swinburne University of Technology, Sarawak Campus",http://www.swinburne.edu.my/,Malaysia
MY,Taj International College,http://www.taj.edu.my/,Malaysia
MY,Taylor's University College,http://www.taylors.edu.my/,Malaysia
MY,TPM College,http://www.tpmcollege.edu.my/,Malaysia
MY,Tunku Abdul Rahman Chinese College,http://www.tarc.edu.my/,Malaysia
MY,Tunku Abdul Rahman University (Chinese University),http://www.utar.edu.my/,Malaysia
MY,Tunku Syed Sirajuddin Polytechnic,http://www.ptss.edu.my/,Malaysia
MY,UCSI University,http://www.ucsi.edu.my/,Malaysia
MY,Ungku Omar Premier Polytechnic,http://www.puo.edu.my/,Malaysia
MY,Universiti Darul Iman,http://www.udm.edu.my/,Malaysia
MY,Universiti Industri Selangor,http://www.unisel.edu.my/,Malaysia
MY,Universiti Kebangsaan Malaysia,http://www.ukm.my/,Malaysia
MY,Universiti Kuala Lumpur,http://www.unikl.edu.my/,Malaysia
MY,Universiti Kuala Lumpur Malaysian Institute of Information Technology (MIIT),http://miit.unikl.edu.my/,Malaysia
MY,Universiti Malaya,http://www.um.edu.my/,Malaysia
MY,Universiti Malaysia Kelantan,http://www.umk.edu.my/,Malaysia
MY,Universiti Malaysia Perlis,http://www.unimap.edu.my/,Malaysia
MY,Universiti Malaysia Sabah,http://www.ums.edu.my/,Malaysia
MY,Universiti Malaysia Sarawak,http://www.unimas.my/,Malaysia
MY,Universiti Malaysia Terengganu,http://www.umt.edu.my/,Malaysia
MY,Universiti Pendidikan Sultan Idris,http://www.upsi.edu.my/,Malaysia
MY,Universiti Putra Malaysia,http://www.upm.edu.my/,Malaysia
MY,Universiti Sains Malaysia,http://www.usm.my/,Malaysia
MY,Universiti Sultan Zainal Abidin,http://www.unisza.edu.my/,Malaysia
MY,Universiti Teknikal Malaysia Melaka,http://www.utem.edu.my/,Malaysia
MY,Universiti Teknologi Malaysia,http://www.utm.my/,Malaysia
MY,Universiti Teknologi Mara,http://www.uitm.edu.my/,Malaysia
MY,Universiti Teknologi Petronas,http://www.utp.edu.my/,Malaysia
MY,Universiti Tenaga Nasional,http://www.uniten.edu.my/,Malaysia
MY,Universiti Tun Abdul Razak,http://www.unitar.edu.my/,Malaysia
MY,Universiti Tun Hussein Onn Malaysia,http://www.uthm.edu.my/,Malaysia
MY,Universiti Tunku Abdul Rahman,http://www.utar.edu.my/,Malaysia
MY,Universiti Utara Malaysia,http://www.uum.edu.my/,Malaysia
MY,University College of Technology & Innovation (UCTI),http://www.ucti.edu.my/,Malaysia
MY,University Malaysia Pahang,http://www.ump.edu.my/,Malaysia
MY,University of Management and Technology,http://www.umtech.edu.my/,Malaysia
MY,"University of Nottingham, Malaysia Campus",http://www.nottingham.edu.my/,Malaysia
MY,University Tun Abdul Razak,http://www.unirazak.edu.my/,Malaysia
MY,Wawasan Open University,http://www.wou.edu.my/,Malaysia
MY,West Minster International College,http://www.westminster.edu.my/,Malaysia
MY,YPC-iTWEB College,http://www.kolejypc.edu.my/,Malaysia
MZ,Instituto Superior de Ciênicas e Tecnologia de Moçambique,http://www.isctem.ac.mz/,Mozambique
MZ,Instituto Superior de Relações Internacionais (ISRI),http://www.isri.ac.mz/,Mozambique
MZ,Instituto Superior Politécnico e Universitário,http://www.ispu.ac.mz/,Mozambique
MZ,Universidade Católica de Moçambique,http://www.ucm.ac.mz/,Mozambique
MZ,Universidade Eduardo Mondlane,http://www.uem.mz/,Mozambique
NC,University of New Caledonia,http://www.ufp.nc/,New Caledonia
NE,Université Abdou Moumouni de Niamey,http://uam.refer.ne/,Niger
NG,Abia State Polytechnic,http://www.abiapoly.edu.ng/,Nigeria
NG,Abia State University,http://www.absu.edu.ng/,Nigeria
NG,ABTI American University of Nigeria,http://www.aun.edu.ng/,Nigeria
NG,Abubakar Tafawa Balewa University,http://www.atbu.edu.ng/,Nigeria
NG,Adamawa State University,http://www.adsu.edu.ng/,Nigeria
NG,Adekunle Ajasin University,http://www.aaua.edu.ng/,Nigeria
NG,Adeleke University,http://www.adelekeuniversity.edu.ng/,Nigeria
NG,Adeyemi College of Education,http://www.aceondo-ng.com/,Nigeria
NG,Afe Babalola University,http://www.abuad.edu.ng/,Nigeria
NG,African University of Science and Technology,http://www.aust-abuja.org/,Nigeria
NG,Ahmadu Bello University,http://www.abu.edu.ng/,Nigeria
NG,Ajayi Crowther University,http://www.acu.edu.ng/,Nigeria
NG," Akanu Ibiam Federal Polytechnic, Unwana",http://www.polyunwana.net/,Nigeria
NG,Akwa Ibom State University of Technology,http://www.akutech.edu.ng/,Nigeria
NG,Al-hikmah University,http://www.alhikmah.edu.ng/,Nigeria
NG,Ambrose Alli University,http://www.aauekpoma.edu.ng/,Nigeria
NG,Anambra State University of Science and Technology,http://www.ansu.edu.ng/,Nigeria
NG,Auchi Polytechnic,http://www.auchipoly.edu.ng/,Nigeria
NG,Babcock University,http://www.babcockuni.edu.ng/,Nigeria
NG,"Bauchi State University, Gadau",http://www.basug.edu.ng/,Nigeria
NG,Bayero University Kano,http://www.buk.edu.ng/,Nigeria
NG,Baze University Abuja,http://www.bazeuniversity.edu.ng,Nigeria
NG,Bells University of Technology,http://www.bellsuniversity.org/,Nigeria
NG,Benson Idahosa University,http://www.biu.edu.ng/,Nigeria
NG,Benue State University,http://www.bsum.edu.ng/,Nigeria
NG,Bingham University,http://www.binghamuni.edu.ng/,Nigeria
NG,Bowen University,http://bowenuniversity-edu.org/,Nigeria
NG,Caleb University,http://www.calebuniversity.edu.ng/,Nigeria
NG,Caritas University,http://www.caritasuni.edu.ng/,Nigeria
NG,College of Education Ikere,http://www.coeikere.edu.ng/,Nigeria
NG,College of Education Oju,http://www.coeoju.com/,Nigeria
NG,Covenant University,http://www.covenantuniversity.edu.ng/,Nigeria
NG,Crawford University,http://www.crawforduniversity.edu.ng/,Nigeria
NG,Crescent University,http://www.crescent-university.edu.ng/,Nigeria
NG,Cross River University of Science and Technology,http://www.crutech.edu.ng/,Nigeria
NG,Ebonyi State University,http://www.ebsu-edu.net/,Nigeria
NG,Ekiti State University,http://www.eksu.edu.ng/,Nigeria
NG,Enugu State University of Science and Technology,http://www.esut.edu.ng/,Nigeria
NG,"Federal College Of Education (Technical), Akoka",http://www.fcetakoka-edu.net/,Nigeria
NG,"Federal Polytechnic Bauchi, Nigeria",http://fptb.edu.ng/,Nigeria
NG,Federal University of Petroleum Resources,http://www.fupre.edu.ng/,Nigeria
NG,"Federal University of Technology, Akure",http://www.futa.edu.ng/,Nigeria
NG,"Federal University of Technology, Minna",http://www.futminna.edu.ng/,Nigeria
NG,"Federal University of Technology, Owerri",http://www.futo.edu.ng/,Nigeria
NG,"Federal University of Technology, Yola",http://www.futy.edu.ng/,Nigeria
NG,Fountain University,http://www.fountainuniversity.edu.ng/,Nigeria
NG,Godfrey Okoye University,http://www.go-uni-enugu.net/,Nigeria
NG,Godfrey Okoye University,http://www.gouni.edu.ng/,Nigeria
NG,Gombe State University,http://www.gsu.edu.ng/,Nigeria
NG,Ibrahim Babangida University,http://www.ibbu.edu.ng/,Nigeria
NG,Igbinedion University,http://www.iuokada.edu.ng/,Nigeria
NG,Imo State University,http://www.imsu.edu.ng/,Nigeria
NG,Joseph Ayo Babalola University,http://www.jabu.edu.ng/,Nigeria
NG,Kaduna State University,http://www.kasuportal.net/,Nigeria
NG,Kano State University of Technology Wudil,http://www.kustwudil.edu.ng/,Nigeria
NG,Katsina University,http://www.kuk.edu.ng/,Nigeria
NG,Kebbi State University of Science and Technology,http://www.ksusta.edu.ng/,Nigeria
NG,Kogi State University,http://www.ksuportal.edu.ng/,Nigeria
NG,Kwararafa University,http://www.kwararafauniversity.edu.ng/,Nigeria
NG,Kwara State Polytecnic,http://www.kwarapoly.edu.ng/,Nigeria
NG,Kwara State University,http://www.kwasu.edu.ng/,Nigeria
NG,Ladoke Akintola University of Technology,http://www.lautech.edu.ng/,Nigeria
NG,Lagos City Polytechnic,http://www.mylcp.net/,Nigeria
NG,Lagos State Polytechnic,http://www.laspotech.net/,Nigeria
NG,Lagos State University,http://www.lasunigeria.org/,Nigeria
NG,Landmark University,http://www.lmu.edu.ng/,Nigeria
NG,Lead City University of Ibadan,http://www.lcu.edu.ng/,Nigeria
NG,Madonna University,http://www.madonnauniversity.edu.ng/,Nigeria
NG,Michael Okpara University of Agriculture,http://www.mouau.edu.ng/,Nigeria
NG,Nasarawa State University Keffi,http://www.nsuk.edu.ng/,Nigeria
NG,National Open University of Nigeria,http://www.nou.edu.ng/,Nigeria
NG,Niger Delta University,http://www.ndu.edu.ng/,Nigeria
NG,Nigerian Defence Academy,http://www.nda.edu.ng/,Nigeria
NG,Nigerian Turkish Nile University,http://www.ntnu.edu.ng/,Nigeria
NG,Nnamdi Azikiwe University,http://www.unizik.edu.ng/,Nigeria
NG,Novena University,http://www.novenauniversity.edu.ng/,Nigeria
NG,Obafemi Awolowo University Ile-Ife,http://www.oauife.edu.ng/,Nigeria
NG,Obong University,http://www.obonguniversity.net/,Nigeria
NG,Oduduwa University,http://www.oduduwauniversity.edu.ng/,Nigeria
NG,Olabisi Onabanjo University,http://www.oouagoiwoye.edu.ng/,Nigeria
NG,Ondo State University of Science and Technology,http://www.osustech.edu.ng/,Nigeria
NG,Osun State University,http://www.uniosun.edu.ng/,Nigeria
NG,Pan-African University,http://www.pau.edu.ng/,Nigeria
NG,Paul University,http://www.pauluniversity.edu.ng/,Nigeria
NG,Polytechnic Ibadan,http://www.polyibadan.edu.ng/,Nigeria
NG,Redeemers University,http://www.run.edu.ng/,Nigeria
NG,Renaissance University,http://www.rnu.edu.ng/,Nigeria
NG,Rivers State University of Science and Technology,http://www.ust.edu.ng/,Nigeria
NG,Salem University,http://www.salemuniversity.edu.ng/,Nigeria
NG,Sokoto State University,http://www.ssu.edu.ng/,Nigeria
NG,Tai Solarin University of Education,http://www.tasued.edu.ng/,Nigeria
NG,Tansian University,http://www.tansianuniversity.edu.ng/,Nigeria
NG,Taraba State University,http://www.tsuniversity.edu.ng/,Nigeria
NG,The Achievers University,http://www.achievers.edu.ng/,Nigeria
NG,The Federal Polytechnic Offa,http://www.fedpoffa.edu.ng/,Nigeria
NG,Umaru Musa Yar'Adua University,http://www.umyu.edu.ng/,Nigeria
NG,University of Abuja,http://www.unibuja.edu.ng/,Nigeria
NG,University of Agriculture Abeokuta,http://www.unaab.edu.ng/,Nigeria
NG,University of Agriculture Makurdi,http://www.uam.edu.ng/,Nigeria
NG,University of Benin,http://www.uniben.edu/,Nigeria
NG,University of Calabar,http://www.unical.edu.ng/,Nigeria
NG,University of Ibadan,http://www.ui.edu.ng/,Nigeria
NG,University of Ilorin,http://www.unilorin.edu.ng/,Nigeria
NG,University of Jos,http://www.unijos.edu.ng/,Nigeria
NG,University of Lagos,http://www.unilag.edu.ng/,Nigeria
NG,University of Maiduguri,http://www.unimaid.edu.ng/,Nigeria
NG,University of Mkar,http://www.unimkar.edu.ng/,Nigeria
NG,University of Nigeria,http://www.unn.edu.ng/,Nigeria
NG,University of Portharcourt,http://www.uniport.edu.ng/,Nigeria
NG,University of Uyo,http://www.uniuyo.edu.ng/,Nigeria
NG,Usmanu Danfodiyo University Sokoto,http://www.udusok.edu.ng/,Nigeria
NG,Veritas University,http://www.veritas.edu.ng/,Nigeria
NG,Wellspring University,http://www.wellspringuniversity.edu.ng/,Nigeria
NG,Wesley University of Science and Technology,http://www.wustoportal.edu.ng/,Nigeria
NG,Western Delta University,http://www.wdu.edu.ng/,Nigeria
NG,Yaba College of Technology,http://www.yabatech.edu.ng/,Nigeria
NI,Universidad Americana,http://www.uam.edu.ni/,Nicaragua
NI,"Universidad Catolica """"Redemptoris Mater""""",http://www.unica.edu.ni/,Nicaragua
NI,Universidad Central de Nicaragua,http://www.ucn.edu.ni/,Nicaragua
NI,Universidad Centroamericana,http://www.uca.edu.ni/,Nicaragua
NI,Universidad Centroamericana de Ciencias Empresariales (UCEM),http://www.ucem.edu.ni/,Nicaragua
NI,Universidad Ciencias Comerciales,http://www.ucc.edu.ni/,Nicaragua
NI,Universidad de las Américas (ULAM),http://www.ulam.edu.ni/,Nicaragua
NI,Universidad de las Regiones Autónomas de la Costa Caribe Nicaragüense,http://www.uraccan.edu.ni/,Nicaragua
NI,Universidad de Managua (U de M),http://www.udem.edu.ni/,Nicaragua
NI,Universidad Hispanoamericana,http://www.uhispam.edu.ni/,Nicaragua
NI,Universidad Iberoamericana de Ciencia y Tecnologia,http://www.unicit.edu.ni/,Nicaragua
NI,Universidad Internacional de Integración de América Latina,http://www.unival.edu.ni/,Nicaragua
NI,Universidad Nacional Agraria,http://www.una.edu.ni/,Nicaragua
NI,Universidad Nacional Autonoma de Nicaragua,http://www.unan.edu.ni/,Nicaragua
NI,Universidad Nacional de Ingenieria,http://www.uni.edu.ni/,Nicaragua
NI,Universidad Nicaragüense de Ciencia y Tecnológica,http://www.ucyt.edu.ni/,Nicaragua
NI,Universidad Politecnica de Nicaragua,http://www.upoli.edu.ni/,Nicaragua
NI,Universidad Popular de Nicaragua (UPONIC),http://www.uponic.edu.ni/,Nicaragua
NL,Christelijke Hogeschool Windesheim,http://www.windesheim.nl/,Netherlands The
NL,De Haagse Hogeschool,http://www.dehaagsehogeschool.nl/,Netherlands The
NL,Delft University of Technology,http://www.tudelft.nl/,Netherlands The
NL,Dutch Delta University,http://www.ddu.nl/,Netherlands The
NL,Eindhoven University of Technology,http://www.tue.nl/,Netherlands The
NL,Erasmus University Rotterdam,http://www.eur.nl/,Netherlands The
NL,European Open University,http://www.europeanopenuniversity.com/,Netherlands The
NL,Fontys University of Applied Sciences,http://www.fontys.edu/,Netherlands The
NL,Foundation University,http://www.foundationuniversity.com/,Netherlands The
NL,Free University Amsterdam,http://www.vu.nl/,Netherlands The
NL,Hanzehogeschool Groningen,http://www.hanze.nl/,Netherlands The
NL,Hogeschool Inholland,http://www.inholland.nl/,Netherlands The
NL,Hogeschool Leiden,http://www.hsleiden.nl/,Netherlands The
NL,Hogeschool Rotterdam,http://www.hro.nl/,Netherlands The
NL,Hogeschool Utrecht,http://www.hu.nl/,Netherlands The
NL,Hogeschool van Amsterdam,http://www.hva.nl/,Netherlands The
NL,Hogeschool voor de Kunsten Utrecht (HKU),http://www.hku.nl/,Netherlands The
NL,Hotelschool The Hague,http://www.hotelschool.nl/,Netherlands The
NL,Institute of Social Studies,http://www.iss.nl/,Netherlands The
NL,International Institute for Geo - Information Science and Earth Observation,http://www.itc.nl/,Netherlands The
NL,Islamic University of Rotterdam,http://www.islamicuniversity.nl/,Netherlands The
NL,Leiden University,http://www.leidenuniv.nl/,Netherlands The
NL,NHL University of Applied Sciences,http://www.nhl.nl/,Netherlands The
NL,NHTV Breda University of Professional Education,http://www.nhtv.nl,Netherlands The
NL,NTI University,http://www.nti.nl/,Netherlands The
NL,Open University of the Netherlands,http://www.ou.nl/,Netherlands The
NL,Radboud University of Nijmegen,http://www.ru.nl/,Netherlands The
NL,Roosevelt Academy University College,http://www.roac.nl/,Netherlands The
NL,Saxion Universities,http://saxion.edu/,Netherlands The
NL,Stenden University,http://www.stenden.com/,Netherlands The
NL,Tilburg University,http://www.tilburguniversity.nl/,Netherlands The
NL,UNESCO-IHE Institute for Water Education,http://www.unesco-ihe.org/,Netherlands The
NL,Universiteit Doesburg (UNDO),http://www.universiteitdoesburg.nl/,Netherlands The
NL,University for Humanistics (UH),http://www.uvh.nl/,Netherlands The
NL,University of Amsterdam,http://www.uva.nl/,Netherlands The
NL,University of Groningen,http://www.rug.nl/,Netherlands The
NL,University of Maastricht,http://www.unimaas.nl/,Netherlands The
NL,University of Nijenrode,http://www.nijenrode.nl/,Netherlands The
NL,University of Twente,http://www.utwente.nl/,Netherlands The
NL,Utrecht University,http://www.uu.nl/,Netherlands The
NL,Wageningen University,http://www.wageningenuniversity.nl/,Netherlands The
NL,Wittenborg University,http://www.wittenborg.eu/,Netherlands The
NL,Zuyd University,http://www.zuyd.nl/,Netherlands The
NO,Agder University College,http://www.hia.no/,Norway
NO,Agricultural University of Norway,http://www.nlh.no/,Norway
NO,Bergen University College,http://www.hib.no/,Norway
NO,Bodo Regional University,http://www.hibo.no/,Norway
NO,Finnmark University College,http://www.hifm.no/,Norway
NO,Lillehammer University College,http://www.hil.no/,Norway
NO,Molde University College,http://www.himolde.no/,Norway
NO,National Academy of Fine Arts,http://ska.khio.no/main,Norway
NO,National College of Art and Design,http://www.khio.no/shks/,Norway
NO,Norway's Information Technology University College,http://www.nith.no/,Norway
NO,Norwegian College of Veterinary Medicine,http://www.veths.no/,Norway
NO,Norwegian School of Economics and Business Administration,http://www.nhh.no/,Norway
NO,Norwegian School of Management BI,http://www.bi.no/,Norway
NO,Norwegian State Academy of Music,http://www.nmh.no/,Norway
NO,Norwegian Teacher Academy for Studies in Religion and Education,http://www.nla.no/,Norway
NO,Norwegian University of Life Sciences,http://www.umb.no/,Norway
NO,Norwegian University of Science and Technology,http://www.ntnu.no/,Norway
NO,Norwegian University of Sport and Physical Education,http://www.nih.no/,Norway
NO,Oslo School of Architecture,http://www.aho.no/,Norway
NO,University of Bergen,http://www.uib.no/,Norway
NO,University of Oslo,http://www.uio.no/,Norway
NO,University of Stavanger,http://www.uis.no/,Norway
NO,University of Tromsø,http://www.uit.no/,Norway
NP,Agriculture and Forestry University,http://www.afu.edu.np/,Nepal
NP,B.P.Koirala Institute of Health Sciences,http://www.bpkihs.edu/,Nepal
NP,Kathmandu University,http://www.ku.edu.np/,Nepal
NP,Lumbini Buddhist University,http://www.lbu.edu.np/,Nepal
NP,Nepal Sanskrit University,http://www.nsu.edu.np/,Nepal
NP,Pokhara University,http://www.pu.edu.np/,Nepal
NP,Purbanchal University,http://www.purbuniv.edu.np/,Nepal
NP,Tribhuvan University Kathmandu,http://www.tribhuvan-university.edu.np/,Nepal
NU,St Clements University - Higher Education School,http://www.stclements.edu.nu/,Niue
NZ,Auckland University of Technology,http://www.aut.ac.nz/,New Zealand
NZ,Christchurch Polytechnic Institute of Technology,http://www.cpit.ac.nz/,New Zealand
NZ,Lincoln University,http://www.lincoln.ac.nz/,New Zealand
NZ,Massey University,http://www.massey.ac.nz/,New Zealand
NZ,Open Polytechnic,http://www.openpolytechnic.ac.nz/,New Zealand
NZ,University of Auckland,http://www.auckland.ac.nz/,New Zealand
NZ,University of Canterbury,http://www.canterbury.ac.nz/,New Zealand
NZ,University of Otago,http://www.otago.ac.nz/,New Zealand
NZ,University of Waikato,http://www.waikato.ac.nz/,New Zealand
NZ,Victoria University of Wellington,http://www.vuw.ac.nz/,New Zealand
OM,Al-Buraimi University College,http://www.buc.edu.om/,Oman
OM,Arab Open University,http://www.aou.edu.om/,Oman
OM,Dhofar University,http://www.du.edu.om/,Oman
OM,Ibra College of Technology,http://www.ict.edu.om/,Oman
OM,Majan University College,http://www.majancollege.edu.om/,Oman
OM,Muscat College,http://www.muscatcollege.edu.om/,Oman
OM,Oman College Of Management & Technology,http://www.omancollege.edu.om/,Oman
OM,Sohar University,http://www.soharuni.edu.om/,Oman
OM,Sultan Qaboos University,http://www.squ.edu.om/,Oman
OM,Sur University College,http://www.suc.edu.om/,Oman
OM,University of Nizwa,http://www.unizwa.edu.om/,Oman
PA,Columbus University,http://www.columbus.edu/,Panama
PA,Floret Global University,http://www.floret.edu.pa/,Panama
PA,Instituto de Enseñanza Superior Oteima,http://www.institutoteima.ac.pa/,Panama
PA,Universidad Abierta y a Distancia de Panama,http://www.unadp.ac.pa/,Panama
PA,Universidad Autonoma de Chiriqui,http://www.unachi.ac.pa/,Panama
PA,Universidad Católica Santa María La Antigua,http://www.usma.ac.pa/,Panama
PA,Universidad de Cartago,http://www.ucapanama.org/,Panama
PA,Universidad del Istmo,http://www.udi.edu/,Panama
PA,Universidad de Panamá,http://www.up.ac.pa/,Panama
PA,Universidad Especializada de Las Americas,http://www.udelas.ac.pa/,Panama
PA,Universidad Interamericana de Educacion a Distancia de Panama,http://www.uniedpa.com/,Panama
PA,Universidad Latina de Panamá,http://www.ulat.ac.pa/,Panama
PA,"Universidad Latinoamericana de Ciencia y Tecnologia, Panamá",http://www.ulacit.ac.pa/,Panama
PA,Universidad Tecnológica de Panamá,http://www.utp.ac.pa/,Panama
PA,Universidad Tecnológica Oteima,http://www.oteima.ac.pa/,Panama
PA,Victoria International University,http://www.viu.edu.pa/,Panama
PA,West Coast University (WCU),http://www.westcoastuniversity-edu.com/,Panama
PE,Pontificia Universidad Católica del Perú,http://www.pucp.edu.pe/,Peru
PE,Universidad Alas Peruanas,http://www.uap.edu.pe/,Peru
PE,Universidad Andina del Cusco,http://www.uandina.edu.pe/,Peru
PE,Universidad Andina Nestor Caceares Velasquez,http://www.uancv.edu.pe/,Peru
PE,Universidad Católica de Santa María,http://www.ucsm.edu.pe/,Peru
PE,Universidad Católica Santo Toribio de Mogrovejo,http://www.usat.edu.pe/,Peru
PE,Universidad César Vallejo,http://www.ucv.edu.pe/,Peru
PE,Universidad Cientifica del Sur,http://www.ucsur.edu.pe/,Peru
PE,Universidad de Chiclayo,http://www.udch.edu.pe/,Peru
PE,Universidad de Ciencias y Humanidades,http://www.uch.edu.pe/,Peru
PE,Universidad de Huánuco,http://www.udh.edu.pe/,Peru
PE,Universidad de Lambayeque,http://www.udl.edu.pe/,Peru
PE,Universidad de Lima,http://www.ulima.edu.pe/,Peru
PE,Universidad del Pacifico,http://www.up.edu.pe/,Peru
PE,Universidad de Piura,http://www.udep.edu.pe/,Peru
PE,Universidad Femenina del Sagrado Corazón,http://www.unife.edu.pe/,Peru
PE,Universidad Los Angeles de Chimbote,http://www.uladech.edu.pe/,Peru
PE,Universidad Marcelino Champagnat,http://www.champagnat.edu.pe/,Peru
PE,Universidad Nacional Agraria de la Selva,http://www.unas.edu.pe/,Peru
PE,Universidad Nacional Agraria La Molina,http://www.lamolina.edu.pe/,Peru
PE,Universidad Nacional Agraria La Selva,http://www.unas.edu.pe/,Peru
PE,Universidad Nacional Daniel Alcides Carrion,http://www.undac.edu.pe/,Peru
PE,Universidad Nacional de Cajamarca,http://www.unc.edu.pe/,Peru
